-122.42231	37.76984	0	1213073800
-122.42251	37.7727	0	1213073749
-122.42144	37.77353	0	1213073688
-122.41619	37.77771	0	1213073628
-122.41412	37.77922	0	1213073572
-122.41206	37.78157	0	1213073508
-122.41246	37.7838	0	1213073448
-122.413	37.78684	0	1213073388
-122.41306	37.78703	1	1213073383
-122.41247	37.78877	1	1213073321
-122.40669	37.78752	1	1213073261
-122.40793	37.79311	1	1213073201
-122.40834	37.79577	1	1213073148
-122.40889	37.79867	1	1213073081
-122.40933	37.79964	1	1213073020
-122.4113	37.80105	1	1213072961
-122.41174	37.80458	1	1213072914
-122.41243	37.80854	1	1213072840
-122.40989	37.80839	1	1213072780
-122.40918	37.80823	0	1213072739
-122.4091	37.80715	0	1213072673
-122.41576	37.80622	0	1213072631
-122.41868	37.80611	0	1213072552
-122.425	37.80397	0	1213072394
-122.42473	37.80117	0	1213072317
-122.43104	37.80009	0	1213072237
-122.43109	37.79988	1	1213072128
-122.43016	37.79975	1	1213072092
-122.42795	37.80107	1	1213072031
-122.42785	37.80111	1	1213071971
-122.42846	37.80364	1	1213071933
-122.41667	37.80526	1	1213071823
-122.41324	37.80487	1	1213071752
-122.4113	37.80274	1	1213071692
-122.41073	37.80082	1	1213071664
-122.41064	37.79894	1	1213071598
-122.41009	37.79641	1	1213071539
-122.40901	37.79219	1	1213071478
-122.4027	37.79274	1	1213071426
-122.40061	37.79326	1	1213071358
-122.40288	37.79331	0	1213071299
-122.40348	37.79514	0	1213071244
-122.40584	37.79474	0	1213071178
-122.40476	37.79532	0	1213071155
-122.40473	37.7953	1	1213071152
-122.4047	37.79528	1	1213071117
-122.40398	37.79594	1	1213071057
-122.40601	37.79738	1	1213070997
-122.40724	37.79828	1	1213070937
-122.40934	37.79968	1	1213070877
-122.41079	37.80066	1	1213070833
-122.41492	37.80355	1	1213070758
-122.40789	37.80732	1	1213070579
-122.40942	37.80811	1	1213070524
-122.41002	37.80839	1	1213070457
-122.41004	37.80841	0	1213070456
-122.41006	37.80839	0	1213070384
-122.41006	37.80838	0	1213070324
-122.40983	37.80838	0	1213070267
-122.40982	37.80837	0	1213070147
-122.40983	37.80838	0	1213070091
-122.40976	37.80839	0	1213070026
-122.40968	37.80835	0	1213069927
-122.40901	37.80791	0	1213069854
-122.41202	37.80635	0	1213069786
-122.41138	37.803	0	1213069730
-122.41042	37.80052	0	1213069666
-122.41081	37.80015	0	1213069652
-122.41005	37.79631	0	1213069583
-122.4095	37.79387	0	1213069523
-122.40885	37.7911	0	1213069467
-122.40862	37.78865	0	1213069415
-122.40831	37.78707	0	1213069362
-122.40872	37.78636	0	1213069291
-122.40763	37.7839	0	1213069236
-122.40514	37.78175	0	1213069171
-122.4041	37.78407	0	1213069133
-122.40763	37.7818	0	1213069030
-122.40834	37.7772	0	1213068972
-122.40651	37.77319	0	1213068910
-122.40613	37.76117	0	1213068855
-122.40317	37.75008	0	1213068790
-122.39697	37.74976	0	1213068730
-122.3953	37.75125	0	1213068671
-122.39531	37.75132	0	1213068610
-122.39509	37.75136	0	1213068555
-122.39508	37.75137	0	1213068529
-122.3951	37.75136	0	1213068468
-122.39509	37.75137	0	1213068408
-122.39509	37.75137	0	1213068353
-122.3951	37.75137	0	1213068286
-122.39511	37.75132	0	1213068230
-122.3951	37.75141	0	1213068172
-122.39514	37.75136	0	1213068112
-122.39513	37.75134	0	1213068052
-122.3951	37.75133	0	1213067986
-122.39436	37.75133	0	1213057737
-122.39497	37.75151	0	1213054355
-122.39498	37.75151	0	1213054301
-122.39497	37.7515	0	1213054229
-122.39497	37.7515	0	1213054169
-122.39497	37.7515	0	1213054144
-122.39497	37.7515	0	1213054084
-122.39508	37.75131	0	1213053963
-122.39531	37.75127	0	1213053916
-122.39533	37.75119	0	1213053837
-122.39403	37.75167	0	1213053778
-122.39346	37.74993	0	1213053721
-122.39813	37.74965	0	1213053657
-122.40686	37.74872	0	1213053605
-122.40888	37.74833	0	1213053546
-122.41375	37.74836	0	1213053502
-122.41399	37.75106	0	1213053442
-122.41441	37.75527	0	1213053383
-122.4171	37.75712	0	1213053322
-122.41893	37.75767	0	1213053267
-122.41883	37.75865	0	1213053202
-122.41882	37.75866	1	1213053181
-122.41695	37.75898	1	1213053121
-122.41725	37.76195	1	1213053085
-122.41752	37.76534	1	1213053025
-122.4178	37.76939	1	1213052964
-122.41851	37.77241	1	1213052904
-122.41577	37.77547	1	1213052843
-122.41369	37.77705	1	1213052783
-122.41616	37.785	1	1213052651
-122.41627	37.78554	0	1213052637
-122.41651	37.78667	0	1213052606
-122.41623	37.78847	0	1213052546
-122.41078	37.78913	0	1213052494
-122.40836	37.78932	0	1213052473
-122.40772	37.78934	1	1213052459
-122.40769	37.78937	1	1213052433
-122.40407	37.78983	1	1213052372
-122.40064	37.79128	1	1213052252
-122.39951	37.79263	1	1213052201
-122.39991	37.79417	1	1213052108
-122.40045	37.79545	1	1213052032
-122.40139	37.79992	1	1213051976
-122.40187	37.80247	0	1213051934
-122.40335	37.80387	0	1213051884
-122.40335	37.80387	1	1213051872
-122.40326	37.80363	1	1213051857
-122.40224	37.79822	1	1213051791
-122.4012	37.79272	1	1213051731
-122.40117	37.79271	0	1213051728
-122.39872	37.79309	0	1213051685
-122.3991	37.79127	1	1213051665
-122.3991	37.79127	1	1213051648
-122.39802	37.7928	1	1213051642
-122.39794	37.79488	1	1213051603
-122.39934	37.79481	1	1213051521
-122.39949	37.7953	1	1213051511
-122.39969	37.79508	1	1213051462
-122.40957	37.79192	1	1213051240
-122.43243	37.78906	1	1213050861
-122.43429	37.7888	1	1213050795
-122.43889	37.78827	1	1213050735
-122.44251	37.78953	1	1213050666
-122.44319	37.79218	1	1213050606
-122.44163	37.79248	0	1213050319
-122.43837	37.79291	0	1213050286
-122.43682	37.79597	0	1213050217
-122.4358	37.79707	0	1213050134
-122.43349	37.79735	0	1213050074
-122.42932	37.79788	0	1213050027
-122.42551	37.79838	0	1213049953
-122.42448	37.80068	0	1213049893
-122.42461	37.80109	0	1213049878
-122.42463	37.80106	0	1213049801
-122.42477	37.80118	0	1213049741
-122.42674	37.80011	0	1213049681
-122.43262	37.79937	0	1213049620
-122.43609	37.80088	0	1213049512
-122.43608	37.80089	1	1213049511
-122.43417	37.80111	1	1213049461
-122.42871	37.80179	1	1213049402
-122.4259	37.79944	1	1213049349
-122.42449	37.79562	1	1213049280
-122.41143	37.79722	1	1213049220
-122.40601	37.798	1	1213049152
-122.40535	37.79714	1	1213049101
-122.40511	37.79567	1	1213049045
-122.4036	37.79212	1	1213048977
-122.40289	37.79193	1	1213048912
-122.40367	37.78897	1	1213048851
-122.4038	37.78848	0	1213048809
-122.4079	37.78827	0	1213048744
-122.41192	37.78777	0	1213048701
-122.41681	37.78724	0	1213048654
-122.41967	37.7856	0	1213048589
-122.41919	37.7828	0	1213048535
-122.41716	37.78157	0	1213048469
-122.41733	37.78049	0	1213048409
-122.4168	37.78152	0	1213048349
-122.41684	37.78154	0	1213048289
-122.41671	37.77924	0	1213048228
-122.41833	37.77881	0	1213048180
-122.41851	37.78098	0	1213048120
-122.41878	37.78153	0	1213048092
-122.41868	37.78198	0	1213048052
-122.41747	37.78233	0	1213047971
-122.41899	37.78028	0	1213047911
-122.41884	37.78034	1	1213047895
-122.41666	37.78046	1	1213047843
-122.41579	37.78341	1	1213047777
-122.41669	37.78752	1	1213047720
-122.41614	37.79019	1	1213047662
-122.40863	37.79115	1	1213047600
-122.40565	37.79154	1	1213047534
-122.40197	37.79265	1	1213047474
-122.40274	37.79324	1	1213047413
-122.4055	37.79701	1	1213047359
-122.406	37.79734	1	1213047299
-122.40833	37.79898	1	1213047246
-122.40833	37.79898	0	1213047230
-122.40875	37.79926	1	1213047222
-122.40933	37.79969	1	1213047157
-122.41318	37.80231	1	1213047112
-122.41697	37.80499	1	1213047033
-122.42056	37.8067	1	1213046972
-122.41827	37.80791	1	1213046912
-122.41737	37.80781	1	1213046857
-122.41737	37.80779	1	1213046792
-122.41699	37.80574	1	1213046731
-122.41224	37.80178	1	1213046670
-122.40835	37.79904	1	1213046610
-122.40617	37.79755	1	1213046557
-122.4051	37.79687	1	1213046490
-122.40591	37.7973	1	1213046439
-122.40579	37.79739	1	1213046370
-122.40583	37.79737	1	1213046356
-122.40589	37.79731	1	1213046279
-122.40591	37.79741	0	1213046265
-122.40823	37.79899	0	1213046205
-122.40958	37.79977	0	1213046145
-122.41185	37.80148	0	1213046090
-122.41545	37.80383	0	1213046025
-122.41861	37.80617	0	1213045964
-122.41857	37.80619	1	1213045943
-122.41706	37.80511	1	1213045883
-122.41467	37.80255	1	1213045823
-122.41401	37.79922	1	1213045761
-122.41326	37.79601	1	1213045703
-122.41288	37.79377	1	1213045646
-122.41231	37.7909	1	1213045579
-122.41218	37.79082	0	1213045555
-122.41214	37.79082	1	1213045547
-122.41184	37.79078	1	1213045524
-122.41184	37.79078	1	1213045508
-122.4086	37.79115	1	1213045447
-122.40285	37.79306	1	1213045387
-122.40196	37.79349	1	1213045325
-122.40335	37.79194	1	1213045265
-122.40312	37.79101	0	1213045248
-122.40313	37.79103	0	1213045226
-122.40293	37.7903	0	1213045160
-122.40344	37.79157	0	1213045043
-122.40347	37.79175	0	1213044988
-122.40362	37.79206	0	1213044928
-122.40376	37.792	0	1213044863
-122.40389	37.79224	0	1213044803
-122.40491	37.79096	0	1213044752
-122.40581	37.7885	0	1213044688
-122.41216	37.78777	0	1213044623
-122.41677	37.78803	0	1213044563
-122.41389	37.78841	0	1213044513
-122.41393	37.78855	0	1213044442
-122.41393	37.78849	0	1213044382
-122.41392	37.78855	0	1213044324
-122.41393	37.78852	0	1213044266
-122.41393	37.7886	0	1213044200
-122.41016	37.78899	0	1213044145
-122.40572	37.78972	0	1213044080
-122.4054	37.78981	1	1213044072
-122.40259	37.7902	1	1213044010
-122.40059	37.7904	1	1213043951
-122.40003	37.79454	1	1213043885
-122.3982	37.79494	1	1213043826
-122.39641	37.79476	1	1213043765
-122.3967	37.79428	0	1213043709
-122.39665	37.79445	0	1213043649
-122.39652	37.7943	0	1213043588
-122.39773	37.79274	0	1213042831
-122.39665	37.79279	0	1213042772
-122.39819	37.79508	0	1213042710
-122.40091	37.79774	0	1213042650
-122.40175	37.80198	0	1213042589
-122.40217	37.80409	0	1213042529
-122.40414	37.80549	0	1213042469
-122.40468	37.80629	0	1213042409
-122.40468	37.80629	1	1213042407
-122.40404	37.80593	1	1213042372
-122.40331	37.80392	1	1213042319
-122.4023	37.79848	1	1213042248
-122.40799	37.79774	1	1213042185
-122.4102	37.79723	1	1213042125
-122.41245	37.79617	1	1213042078
-122.41245	37.79617	1	1213042065
-122.41283	37.79409	1	1213042010
-122.41231	37.79049	1	1213041945
-122.41124	37.78689	1	1213041885
-122.41119	37.78506	1	1213041825
-122.40834	37.78784	1	1213041764
-122.40813	37.7881	0	1213041758
-122.41016	37.78532	0	1213041680
-122.40873	37.7871	0	1213041621
-122.40743	37.78882	0	1213041561
-122.40937	37.78646	0	1213041452
-122.41004	37.78567	0	1213041398
-122.40842	37.78779	0	1213041353
-122.4086	37.78753	0	1213041293
-122.40857	37.78737	0	1213041233
-122.40864	37.78763	0	1213041142
-122.40924	37.78683	0	1213041037
-122.40937	37.7863	0	1213040961
-122.40952	37.786	0	1213040900
-122.40873	37.7875	0	1213040839
-122.40969	37.7864	0	1213039951
-122.40955	37.78661	0	1213039921
-122.40949	37.78652	0	1213039857
-122.41819	37.78512	0	1213039679
-122.41877	37.78411	0	1213039609
-122.41937	37.78494	0	1213039454
-122.41923	37.78514	0	1213039415
-122.41985	37.78662	0	1213039355
-122.42014	37.78803	0	1213039315
-122.42067	37.79025	0	1213039261
-122.41656	37.79111	0	1213039195
-122.41252	37.79245	0	1213039135
-122.41252	37.79245	1	1213039134
-122.41254	37.79251	1	1213039100
-122.41109	37.78584	1	1213038979
-122.41042	37.78548	1	1213038918
-122.4108	37.78597	1	1213038858
-122.41096	37.78596	0	1213038815
-122.41089	37.78528	0	1213038755
-122.40965	37.78586	0	1213038699
-122.41037	37.78598	0	1213038652
-122.41101	37.78601	1	1213038620
-122.41113	37.78608	1	1213038599
-122.41457	37.78754	1	1213038544
-122.42111	37.78662	1	1213038479
-122.42136	37.7866	0	1213038471
-122.42515	37.78618	0	1213038415
-122.42992	37.78555	0	1213038353
-122.43317	37.7856	0	1213038298
-122.43353	37.78722	0	1213038227
-122.43406	37.78998	0	1213038165
-122.43374	37.79171	0	1213038109
-122.43238	37.79046	0	1213038050
-122.43388	37.78891	0	1213037989
-122.44	37.78811	0	1213037926
-122.44393	37.78762	0	1213037864
-122.45067	37.78675	0	1213037802
-122.45718	37.78583	0	1213037741
-122.45736	37.78584	0	1213037684
-122.45498	37.78621	0	1213037620
-122.4519	37.78732	0	1213037560
-122.45102	37.78771	0	1213037502
-122.45102	37.78771	1	1213037498
-122.45045	37.78776	1	1213037474
-122.44562	37.78743	1	1213037404
-122.43915	37.78822	1	1213037349
-122.43207	37.78911	1	1213037284
-122.42713	37.78976	1	1213037224
-122.4238	37.79009	1	1213037175
-122.41886	37.79063	1	1213037115
-122.41554	37.79119	1	1213037087
-122.41066	37.79187	1	1213037024
-122.40581	37.793	1	1213036962
-122.40177	37.79296	1	1213036912
-122.39829	37.79339	1	1213036858
-122.39622	37.79409	1	1213036787
-122.39623	37.79412	0	1213036721
-122.39555	37.79306	0	1213036668
-122.3947	37.7918	0	1213036600
-122.39472	37.79179	0	1213036563
-122.39637	37.79396	0	1213036414
-122.39709	37.79347	0	1213036368
-122.39709	37.79347	0	1213036353
-122.40066	37.79331	0	1213036292
-122.4005	37.79239	0	1213036246
-122.40147	37.79088	0	1213036176
-122.40316	37.79216	0	1213036111
-122.40543	37.79247	0	1213036051
-122.40543	37.79247	1	1213036050
-122.40809	37.79215	1	1213035997
-122.41222	37.79161	1	1213035937
-122.41768	37.79097	1	1213035877
-122.42039	37.79057	1	1213035822
-122.42286	37.79029	1	1213035757
-122.42502	37.78998	1	1213035697
-122.43365	37.78891	1	1213035638
-122.44068	37.78793	1	1213035575
-122.44699	37.78712	1	1213035515
-122.4489	37.78696	1	1213035460
-122.45399	37.78632	1	1213035400
-122.45944	37.78563	1	1213035344
-122.46693	37.78469	1	1213035273
-122.46869	37.78257	1	1213035213
-122.4683	37.77729	1	1213035153
-122.47032	37.77528	1	1213035100
-122.47034	37.77514	0	1213035052
-122.46835	37.77763	0	1213034990
-122.46858	37.78101	0	1213034945
-122.46851	37.78276	0	1213034884
-122.46628	37.7829	0	1213034797
-122.46556	37.78297	0	1213034773
-122.46556	37.78298	1	1213034771
-122.46557	37.78298	1	1213034716
-122.46552	37.78302	1	1213034689
-122.4623	37.7853	1	1213034629
-122.45474	37.78629	1	1213034568
-122.44995	37.78691	1	1213034511
-122.44302	37.78775	1	1213034447
-122.43727	37.78918	1	1213034387
-122.43422	37.79076	1	1213034341
-122.43422	37.79076	1	1213034326
-122.43249	37.79079	1	1213034266
-122.4325	37.79079	0	1213034254
-122.43248	37.79081	0	1213034200
-122.43247	37.79073	0	1213034139
-122.43213	37.79012	0	1213034074
-122.43119	37.79226	0	1213034019
-122.43106	37.79295	0	1213033954
-122.43103	37.79298	0	1213033941
-122.431	37.79294	0	1213033881
-122.43101	37.79296	0	1213033823
-122.43101	37.79297	0	1213033761
-122.43101	37.79296	0	1213033706
-122.431	37.79295	0	1213033641
-122.431	37.79295	0	1213033588
-122.43097	37.79292	0	1213033527
-122.43101	37.79297	0	1213033466
-122.431	37.79296	0	1213033404
-122.43098	37.79293	0	1213033344
-122.43097	37.79293	0	1213033284
-122.43099	37.79294	0	1213033223
-122.43101	37.79298	0	1213033162
-122.43101	37.79297	0	1213033107
-122.43102	37.79298	0	1213033042
-122.43101	37.79298	0	1213032981
-122.43099	37.79297	0	1213032921
-122.43099	37.79297	0	1213032868
-122.43099	37.79298	0	1213032808
-122.431	37.79298	0	1213032750
-122.431	37.79299	0	1213032684
-122.43101	37.79298	0	1213032621
-122.43102	37.79298	0	1213032560
-122.43101	37.79296	0	1213032499
-122.43098	37.79295	0	1213032439
-122.43099	37.79296	0	1213032379
-122.431	37.79296	0	1213032318
-122.431	37.79297	0	1213032268
-122.43101	37.79298	0	1213032202
-122.43101	37.79297	0	1213032138
-122.43102	37.79298	0	1213032076
-122.431	37.79298	0	1213032024
-122.43101	37.79298	0	1213031960
-122.431	37.79297	0	1213031895
-122.43101	37.79298	0	1213031835
-122.43102	37.79299	0	1213031775
-122.43102	37.79298	0	1213031715
-122.43099	37.79297	0	1213031659
-122.43095	37.7929	0	1213031594
-122.43096	37.7929	0	1213031535
-122.43096	37.79295	0	1213031479
-122.43101	37.79297	0	1213031419
-122.43099	37.79295	0	1213031354
-122.43097	37.79291	0	1213031294
-122.43103	37.79298	0	1213031234
-122.43105	37.79301	0	1213031179
-122.43101	37.79297	0	1213031113
-122.43101	37.79297	0	1213031053
-122.43102	37.79297	0	1213030992
-122.43104	37.793	0	1213030932
-122.43101	37.79298	0	1213030872
-122.43101	37.79298	0	1213030812
-122.43101	37.79299	0	1213030751
-122.43101	37.79299	0	1213030691
-122.43102	37.79301	0	1213030634
-122.43103	37.79302	0	1213030572
-122.43103	37.79298	0	1213030510
-122.43103	37.79298	0	1213030450
-122.43103	37.79298	0	1213030401
-122.43103	37.79297	0	1213030330
-122.43106	37.79297	0	1213030269
-122.43105	37.79298	0	1213030210
-122.43104	37.793	0	1213030148
-122.43104	37.79298	0	1213030088
-122.43103	37.79298	0	1213030027
-122.43103	37.79302	0	1213029966
-122.43104	37.79302	0	1213029905
-122.43104	37.79302	0	1213029845
-122.43104	37.79297	0	1213029801
-122.43105	37.79302	0	1213029744
-122.43105	37.79303	0	1213029683
-122.43106	37.79305	0	1213029618
-122.43105	37.79301	0	1213029558
-122.43102	37.79289	0	1213029503
-122.43105	37.79298	0	1213029437
-122.43104	37.79297	0	1213029377
-122.43104	37.79299	0	1213029317
-122.43105	37.793	0	1213029257
-122.43105	37.793	0	1213029202
-122.43105	37.793	0	1213029135
-122.43105	37.79301	0	1213029086
-122.43105	37.793	0	1213029016
-122.43105	37.79298	0	1213028955
-122.43105	37.79298	0	1213028899
-122.43109	37.793	0	1213028844
-122.43104	37.79299	0	1213028774
-122.43104	37.79296	0	1213028714
-122.43106	37.793	0	1213028654
-122.43108	37.79301	0	1213028601
-122.43106	37.79303	0	1213028534
-122.43106	37.79302	0	1213028478
-122.43101	37.79301	0	1213028437
-122.43106	37.79298	0	1213028352
-122.43105	37.79302	0	1213028294
-122.43108	37.79303	0	1213028232
-122.43106	37.79299	0	1213028172
-122.43106	37.79302	0	1213028112
-122.43105	37.79301	0	1213028062
-122.4311	37.79299	0	1213027992
-122.43104	37.793	0	1213027932
-122.43106	37.79299	0	1213027872
-122.43106	37.79299	0	1213027812
-122.43101	37.79298	0	1213027752
-122.43104	37.79297	0	1213027700
-122.43095	37.79291	0	1213027636
-122.43102	37.79107	0	1213027569
-122.42915	37.7907	0	1213027509
-122.4326	37.79108	0	1213027414
-122.43377	37.79171	0	1213027351
-122.42956	37.7922	0	1213027306
-122.42844	37.78966	0	1213027236
-122.42355	37.79019	0	1213027170
-122.42233	37.79041	0	1213027139
-122.42063	37.79084	0	1213027079
-122.41541	37.79138	0	1213027020
-122.4094	37.79208	0	1213026958
-122.4011	37.79335	0	1213026903
-122.40188	37.79499	0	1213026843
-122.40126	37.79499	0	1213026762
-122.4013	37.795	0	1213026718
-122.40099	37.79955	0	1213026645
-122.39779	37.79709	0	1213026582
-122.39779	37.79709	1	1213026581
-122.39749	37.79717	1	1213026556
-122.39844	37.79293	1	1213026496
-122.39856	37.7889	1	1213026435
-122.3953	37.78951	1	1213026381
-122.39404	37.78774	1	1213026315
-122.39669	37.78552	1	1213026254
-122.39623	37.78518	1	1213026194
-122.3958	37.78134	1	1213026134
-122.40093	37.77729	1	1213026073
-122.40703	37.77248	1	1213026013
-122.40874	37.77114	1	1213025953
-122.40987	37.77026	1	1213025911
-122.40997	37.77019	1	1213025851
-122.41065	37.76697	1	1213025797
-122.41122	37.76545	1	1213025731
-122.41125	37.76592	1	1213025381
-122.41304	37.7647	1	1213025321
-122.41263	37.76006	1	1213025261
-122.41233	37.7571	1	1213025201
-122.41318	37.75409	1	1213025143
-122.41312	37.75363	1	1213025080
-122.4131	37.75364	1	1213025019
-122.41317	37.75409	1	1213024958
-122.41218	37.75614	1	1213024898
-122.41318	37.75399	1	1213024840
-122.41311	37.75364	1	1213024816
-122.41312	37.75365	1	1213024751
-122.41313	37.75367	1	1213024691
-122.41311	37.75366	1	1213024640
-122.4131	37.75367	1	1213024571
-122.41311	37.75367	0	1213024566
-122.41312	37.75367	0	1213024513
-122.41208	37.75426	0	1213024344
-122.41207	37.7542	0	1213024310
-122.41157	37.75265	0	1213024249
-122.40887	37.75285	0	1213024191
-122.40645	37.75325	0	1213024134
-122.40588	37.75435	0	1213024070
-122.4051	37.75461	0	1213024036
-122.40512	37.75545	0	1213023950
